<BEGIN>;
<Hydro plants>;
ID;Name;Minimum reservoir volume (hm3);Maximum reservoir volume (hm3);Name of downriver reservoir;Water travelling time (h);Run-of-river plant? TRUE or FALSE;Minimum forebay level (m);Maximum forebay level (m);Maximum spillage (m3/s);Basin;Influence of spillage on the HPF? Yes or No;Maximum spillage - HPF;Downriver plant of bypass discharge;Maximum bypass discharge (m3/s);Water travel time in the bypass process (h);Downriver reservoir of pump units;Upriver reservoir of pump units;Water travel time in pumping (h);Comments
</Hydro plants>;
<Thermal plants>;
ID;Name;Minimum power output (MW);Maximum power output (MW);Unitary linear cost ($/MW);Ramp-up limit (MW/h);Ramp-down limit (MW/h);Minimum up-time (h);Minimum down-time (h);Bus id;Constant cost ($);Start-up cost ($);Shut-down cost ($);Comments
1137;g1137;6.276793333451857;24.101553142276227;1631.3690492477012;16.87;16.87;2;2;6264;0;0.0;0;
1138;g1138;4.952507221455706;21.337566514017382;1938.9902653230977;14.94;14.94;4;4;6265;0;0.0;0;
1139;g1139;4.248017423538336;22.008922002056572;680.272364198921;15.41;15.41;2;2;6266;0;0.0;0;
1140;g1140;6.142323674105582;86.2881937566022;99.14470775619156;60.4;60.4;1;1;6267;0;0.0;0;
1141;g1141;2.2993469103766953;88.77924749867654;705.8797139651363;62.15;62.15;1;1;6268;0;0.0;0;
1142;g1142;11.102915155567368;85.83913154086402;1059.3555356147149;60.09;60.09;2;2;6269;0;0.0;0;
1143;g1143;11.725938975171111;86.86212205186031;794.5896010643833;60.8;60.8;2;2;6270;0;0.0;0;
1144;g1144;0;89.66045927121483;95.25230672303042;62.76;62.76;0;0;6271;0;0;0;
1145;g1145;0;90.94396705017553;367.8435095616867;63.66;63.66;0;0;6272;0;0;0;
1146;g1146;324.49266193995925;935.2039382470098;8376.381606278348;654.64;654.64;2;2;6273;0;0.0;0;
1147;g1147;417.7201488538536;973.5204937545225;10022.614299319015;681.46;681.46;1;1;6274;0;0.0;0;
1148;g1148;332.97803357120483;954.1437792150317;8314.348990508022;667.9;667.9;1;1;6275;0;0.0;0;
1149;g1149;370.75556222842573;918.6303506733059;8374.940041583573;643.04;643.04;4;4;6276;0;0.0;0;
1150;g1150;164.05193895561186;250.6378930609825;4300.162340617914;175.45;175.45;2;2;6278;0;0.0;0;
1151;g1151;160.71830782464804;249.00060065047882;4287.56378717009;174.3;174.3;1;1;6279;0;0.0;0;
1152;g1152;178.68069378169326;248.6209440243641;4620.216001265226;174.03;174.03;2;2;6280;0;0.0;0;
1153;g1153;135.05994592620814;304.40218885492277;3519.912753729394;213.08;213.08;4;4;6281;0;0.0;0;
1154;g1154;99.92138174342335;149.73339649620493;4986.0953433956865;104.81;104.81;4;4;6282;0;0.0;0;
1155;g1155;8.210307191814822;55.85469807746102;0.0;39.1;39.1;2;2;6283;0;0.0;0;
1156;g1156;8.173315978281696;55.17843051216016;0.0;38.62;38.62;4;4;6284;0;0.0;0;
1157;g1157;10.38671343745797;53.924708710018265;0.0;37.75;37.75;4;4;6285;0;0.0;0;
1158;g1158;12.80556722299712;55.11011665104505;0.0;38.58;38.58;1;1;6286;0;0.0;0;
1159;g1159;7.039844406098012;55.16463282373429;0.0;38.62;38.62;2;2;6287;0;0.0;0;
1160;g1160;157.7036981824545;259.3839696957492;5048.389188945935;181.57;181.57;1;1;6288;0;0.0;0;
1161;g1161;1.3053035173219032;130.0170403848917;710.2686710354199;91.01;91.01;1;1;6289;0;0.0;0;
1162;g1162;0;47.25;412.69999999999993;33.07;33.07;0;0;6290;0;0.0;0;
1163;g1163;0;47.25000000000002;412.7;33.08;33.08;0;0;6291;0;0.0;0;
1164;g1164;3.3393044874007254;21.415758080508667;255.25586051989535;14.99;14.99;4;4;6292;0;0.0;0;
1165;g1165;3.796198301432493;19.052679443736533;88.99414118545337;13.34;13.34;4;4;6293;0;0.0;0;
1166;g1166;4.106388228127065;16.56282203136728;1428.2314000881809;11.59;11.59;2;2;6294;0;0.0;0;
1167;g1167;360.31700929985016;918.7767588085333;9002.699174249283;643.14;643.14;2;2;6295;0;0.0;0;
1168;g1168;435.93763429948467;923.6031184397286;9884.810444407329;646.52;646.52;1;1;6296;0;0.0;0;
1169;g1169;414.34658260068477;909.1192368111911;9833.152388112418;636.38;636.38;2;2;6297;0;0.0;0;
1170;g1170;414.33609442065915;898.264393121819;9596.029838860904;628.79;628.79;2;2;6298;0;0.0;0;
1171;g1171;326.7619965741265;1303.929834542258;9036.74641927965;912.75;912.75;2;2;6299;0;0.0;0;
1172;g1172;324.0215150696455;1305.159553939447;8992.38674916741;913.61;913.61;4;4;6300;0;0.0;0;
1173;g1173;2.7744085894223516;23.376643637551666;0.0;16.36;16.36;1;1;6301;0;0.0;0;
1174;g1174;1.9197310994611316;23.774794366812387;0.0;16.64;16.64;2;2;6302;0;0.0;0;
1175;g1175;5.368817049761367;25.908950829848038;142.5787124715057;18.14;18.14;4;4;6303;0;0.0;0;
1176;g1176;2.2529675861816374;25.216015009942428;0.0;17.65;17.65;2;2;6304;0;0.0;0;
1177;g1177;3.1736802925550243;24.21097569885071;0.0;16.95;16.95;4;4;6305;0;0.0;0;
1178;g1178;0;25.994121641208547;0.0;18.2;18.2;0;0;6306;0;0.0;0;
1179;g1179;0;19.698911711316832;443.60286593697685;13.79;13.79;0;0;6307;0;0.0;0;
1180;g1180;357.489299337722;1320.4828685888806;9063.556386273824;924.34;924.34;4;4;6308;0;0.0;0;
1181;g1181;397.8694178176254;1346.6737487023859;9624.489861520418;942.67;942.67;2;2;6309;0;0.0;0;
1182;g1182;388.5723826384445;1352.2573673931738;9203.224460916364;946.58;946.58;1;1;6310;0;0.0;0;
1183;g1183;13.924297322038017;84.49698246001445;0.0;59.15;59.15;1;1;6311;0;0.0;0;
1184;g1184;4.970271926859043;92.61016865251234;829.0117490142087;64.83;64.83;2;2;6312;0;0.0;0;
1185;g1185;6.637838364214946;95.16951314106011;757.8502325781409;66.62;66.62;1;1;6313;0;0.0;0;
1186;g1186;1.4;1.4;22.323677952140955;1.03;1.03;1;1;6314;0;0.0;0;
1187;g1187;0;359.9575521103121;0.0;251.97;251.97;0;0;6315;0;0;0;
1188;g1188;0;354.5170353293503;0.0;248.16;248.16;0;0;6316;0;0.0;0;
1189;g1189;273.46020571319417;921.2888601237199;7436.504091458366;644.9;644.9;4;4;6317;0;0.0;0;
1190;g1190;388.09508584635194;939.594039308789;8551.017324672397;657.72;657.72;1;1;6319;0;0.0;0;
1191;g1191;388.686703233171;940.0977990034464;8544.664137692589;658.07;658.07;2;2;6320;0;0.0;0;
1192;g1192;403.0;1503.0;9781.999266541789;1052.1;1052.1;2;2;6321;0;0.0;0;
1193;g1193;403.0142906756317;1503.0;11003.558885106202;1052.1;1052.1;4;4;6322;0;0.0;0;
1194;g1194;398.0;1498.0;9233.200361648524;1048.6;1048.6;4;4;6323;0;0.0;0;
1195;g1195;398.0;1498.0;10243.26298965876;1048.6;1048.6;1;1;6324;0;0.0;0;
1196;g1196;8.5;118.09175930127915;1024.8828870023322;82.66;82.66;4;4;6325;0;0.0;0;
1197;g1197;8.5;116.81066291360439;1104.4682474547674;81.77;81.77;1;1;6326;0;0.0;0;
1198;g1198;12.867933913163345;139.7014144413204;727.4313537285925;97.79;97.79;2;2;6327;0;0.0;0;
1199;g1199;217.1757657134723;684.7753904948407;7969.829837558476;479.34;479.34;2;2;6328;0;0.0;0;
1200;g1200;310.2508175579937;610.0;9515.837329758278;427.0;427.0;4;4;6329;0;0.0;0;
1201;g1201;325.55920124112714;610.0;10349.91398678574;427.0;427.0;4;4;6330;0;0.0;0;
1202;g1202;230.4155163958392;700.0;8126.090282621747;490.0;490.0;1;1;6332;0;0.0;0;
1203;g1203;0;48.68166916869615;0.0;34.08;34.08;0;0;6333;0;0.0;0;
1204;g1204;0;49.07234646832702;0.0;34.35;34.35;0;0;6334;0;0.0;0;
1205;g1205;0;48.44516787238499;0.0;33.91;33.91;0;0;6335;0;0;0;
1206;g1206;0;48.78774532834147;0.0;34.15;34.15;0;0;6336;0;0;0;
1207;g1207;0;48.67527343075231;0.0;34.07;34.07;0;0;6337;0;0.0;0;
1208;g1208;0;48.75506900577025;0.0;34.13;34.13;0;0;6338;0;0.0;0;
1209;g1209;401.08743897421687;989.3592667417041;9374.05512323239;692.55;692.55;2;2;6339;0;0.0;0;
1210;g1210;373.92426323804995;981.8659822781766;9147.991377931601;687.31;687.31;1;1;6340;0;0.0;0;
1211;g1211;407.2490976465558;996.7148893901619;9666.398269233663;697.7;697.7;2;2;6341;0;0.0;0;
1212;g1212;443.32085908473766;923.9144710860356;10405.263696492839;646.74;646.74;4;4;6342;0;0.0;0;
1213;g1213;6.155300587175737;54.63778187239043;0.0;38.25;38.25;1;1;6343;0;0.0;0;
1214;g1214;7.38253415798846;54.07543640490525;0.0;37.85;37.85;1;1;6344;0;0.0;0;
1215;g1215;245.02330468183422;451.0;8108.540839586415;315.7;315.7;1;1;6345;0;0.0;0;
1216;g1216;21.0;60.08330020491901;2581.61072227504;42.06;42.06;2;2;6346;0;0.0;0;
1217;g1217;273.3654439245892;430.0294618513973;9605.394064214954;301.02;301.02;2;2;6347;0;0.0;0;
1218;g1218;381.4911562862168;907.8907065965789;8242.443339412965;635.52;635.52;1;1;6348;0;0.0;0;
1219;g1219;404.3595936801853;910.1632005332788;8613.594208850789;637.11;637.11;4;4;6349;0;0.0;0;
1220;g1220;317.6432295751821;914.118694813212;7912.823900425042;639.88;639.88;2;2;6350;0;0.0;0;
1221;g1221;357.96978103338125;932.2246818971433;8517.091397257836;652.56;652.56;1;1;6351;0;0.0;0;
1222;g1222;4.53005007208422;19.823465214186786;0.0;13.88;13.88;2;2;6352;0;0.0;0;
1223;g1223;365.9546147452745;1372.403527391627;9295.02757119567;960.68;960.68;1;1;6353;0;0.0;0;
1224;g1224;376.4586070210361;1364.1377667391107;8104.316792799565;954.9;954.9;2;2;6354;0;0.0;0;
1225;g1225;12.629065322333485;27.09114213080771;3989.5102564652725;18.96;18.96;2;2;6355;0;0.0;0;
1226;g1226;8.429903063212985;60.43002634661432;200.1666873366762;42.3;42.3;1;1;6356;0;0.0;0;
1227;g1227;5.599337791957262;67.04507554007924;223.52081423309346;46.93;46.93;2;2;6357;0;0.0;0;
1228;g1228;1.08448253204039;61.70716113886337;354.04368854349923;43.2;43.2;2;2;6358;0;0.0;0;
1229;g1229;6.170738454717222;60.7000000197699;95.34199529856414;42.49;42.49;4;4;6359;0;0.0;0;
1230;g1230;2.4436780437367673;67.25431584870873;0.0;47.08;47.08;4;4;6360;0;0.0;0;
1231;g1231;295.58222103431285;1304.3154044735202;7320.988207273567;913.02;913.02;2;2;6361;0;0.0;0;
1232;g1232;306.983438219797;1299.1729432819232;7025.293176545876;909.42;909.42;1;1;6362;0;0.0;0;
1233;g1233;1.7214481542648234;21.67535870331485;223.0496238682681;15.17;15.17;4;4;6363;0;0.0;0;
1234;g1234;2.2008994874831216;21.936537613366667;0.0;15.36;15.36;2;2;6364;0;0.0;0;
1235;g1235;156.5816702369172;457.4099436751729;4627.0747246195415;320.19;320.19;1;1;6365;0;0.0;0;
1236;g1236;1.656181676031133;24.190980007627598;0.0;16.93;16.93;4;4;6366;0;0.0;0;
1237;g1237;302.7278813890935;937.0483524233804;7803.743294374643;655.93;655.93;1;1;6367;0;0.0;0;
1238;g1238;364.04121639094814;941.4500131175198;9349.641496223134;659.02;659.02;4;4;6368;0;0.0;0;
1239;g1239;288.5663386655328;942.1535894005302;7752.10855560155;659.51;659.51;4;4;6369;0;0.0;0;
1240;g1240;360.4087788519054;928.2688442766903;8177.76206632057;649.79;649.79;1;1;6370;0;0.0;0;
1241;g1241;283.309710759338;925.5394023310386;7541.941341947332;647.88;647.88;4;4;6371;0;0.0;0;
1242;g1242;322.12624963525207;936.0398430569321;7839.284414302688;655.23;655.23;2;2;6372;0;0.0;0;
1243;g1243;154.34017022763348;231.26824719131844;6135.897259554691;161.89;161.89;4;4;6373;0;0.0;0;
1244;g1244;220.20813921943198;456.65907839026187;6076.853028703499;319.66;319.66;4;4;6374;0;0.0;0;
1245;g1245;144.40299683817537;259.2126343006082;4416.238633293148;181.45;181.45;2;2;6375;0;0.0;0;
1246;g1246;252.14342666904943;585.0;7513.476594095431;409.5;409.5;4;4;6376;0;0.0;0;
1247;g1247;250.1216469804418;585.0;8091.727103125917;409.5;409.5;1;1;6377;0;0.0;0;
1248;g1248;10.27013953963503;52.89860522323433;0.0;37.03;37.03;4;4;6379;0;0.0;0;
1249;g1249;8.34859960055629;54.569108372927;0.0;38.2;38.2;2;2;6380;0;0.0;0;
1250;g1250;0;30.932275968823745;0.0;21.65;21.65;0;0;6381;0;0;0;
1251;g1251;2.2770566562620544;22.76127770810251;0.0;15.93;15.93;1;1;6382;0;0.0;0;
1252;g1252;2.707515057369937;19.37974945843103;1110.9982328845488;13.57;13.57;1;1;6383;0;0.0;0;
1253;g1253;1.4744105344382565;19.154585932283286;0.0;13.41;13.41;1;1;6384;0;0.0;0;
1254;g1254;2.8431490847432292;20.650322824922096;127.4756568560058;14.46;14.46;1;1;6385;0;0.0;0;
1255;g1255;4.406798386625885;23.96753425732608;0.0;16.78;16.78;2;2;6386;0;0.0;0;
1256;g1256;1.8341763009382466;25.01300146990753;266.03226184434425;17.51;17.51;4;4;6387;0;0.0;0;
1257;g1257;1.558539161452406;25.8285452677466;0.0;18.08;18.08;1;1;6388;0;0.0;0;
1258;g1258;0;25.54404254861356;0.0;17.88;17.88;0;0;6389;0;0.0;0;
1259;g1259;147.1544560414647;224.81098662050346;6417.760826319487;157.37;157.37;2;2;6390;0;0.0;0;
1260;g1260;0;45.32142857142857;412.70000000000016;31.72;31.72;0;0;6391;0;0.0;0;
1261;g1261;0;44.964888129864285;412.6999999999997;31.48;31.48;0;0;6392;0;0.0;0;
1262;g1262;9.49206556192113;69.63164402104739;0.0;48.74;48.74;1;1;6393;0;0.0;0;
1263;g1263;0;66.47250218626132;0.0;46.53;46.53;0;0;6394;0;0.0;0;
1264;g1264;1.9920471589567514;73.40389356613156;44.687329832847354;51.38;51.38;4;4;6395;0;0.0;0;
1265;g1265;9.65896722527917;71.21583016691233;0.0;49.85;49.85;1;1;6396;0;0.0;0;
1266;g1266;5.56927253558722;26.06167029097332;3204.6441252363857;18.24;18.24;2;2;6397;0;0.0;0;
1267;g1267;3.555550482363621;23.760970805174935;1377.481877090382;16.63;16.63;2;2;6398;0;0.0;0;
1268;g1268;3.9828977257769407;25.542948185283716;1944.9430810146137;17.88;17.88;4;4;6399;0;0.0;0;
1269;g1269;0;48.96607873336373;0.0;34.28;34.28;0;0;6400;0;0.0;0;
1270;g1270;0;24.103247538922595;0.0;16.87;16.87;0;0;6401;0;0;0;
1271;g1271;4.833002738965449;36.95033097459651;0.0;25.87;25.87;2;2;6402;0;0.0;0;
1272;g1272;1.2922330976106646;29.220236285307944;0.0;20.45;20.45;2;2;6403;0;0.0;0;
1273;g1273;0;26.035892669774018;0.0;18.23;18.23;0;0;6404;0;0.0;0;
1274;g1274;156.08108319196748;246.92516625385343;5321.229958175663;172.85;172.85;1;1;6405;0;0.0;0;
1275;g1275;183.9888282024723;240.54103274922804;5985.1114864007895;168.38;168.38;4;4;6406;0;0.0;0;
1276;g1276;2.9192550890129807;18.983195679581073;267.8898386332903;13.29;13.29;1;1;6407;0;0.0;0;
1277;g1277;2.853739478118878;18.703157748615364;452.1204591266089;13.09;13.09;4;4;6408;0;0.0;0;
1278;g1278;0;120.97497103080235;744.7372922846077;84.68;84.68;0;0;6409;0;0;0;
1279;g1279;230.5327423185573;416.1585305098156;9641.867568095171;291.31;291.31;2;2;6410;0;0.0;0;
1280;g1280;0;51.10422483490035;0.0;35.77;35.77;0;0;6411;0;0.0;0;
1281;g1281;0;50.820183570637305;0.0;35.57;35.57;0;0;6412;0;0.0;0;
1282;g1282;31.32980284278407;176.75711006064859;1041.5226758542435;123.73;123.73;4;4;6413;0;0.0;0;
1283;g1283;39.81657912206616;176.09827577087765;1185.8196203066186;123.27;123.27;1;1;6414;0;0.0;0;
1284;g1284;0;391.3003234903605;0.0;273.91;273.91;0;0;6415;0;0.0;0;
1285;g1285;0;408.15958352078843;0.0;285.71;285.71;0;0;6416;0;0.0;0;
1286;g1286;0;419.3815868637872;0.0;293.57;293.57;0;0;6417;0;0;0;
1287;g1287;0;384.50690108599173;0.0;269.15;269.15;0;0;6418;0;0.0;0;
1288;g1288;8.723970577685298;60.09133911566248;186.5437463113517;42.06;42.06;2;2;6419;0;0.0;0;
1289;g1289;0;62.41369083228455;0.0;43.69;43.69;0;0;6420;0;0.0;0;
1290;g1290;300.66021547706094;934.9256249880947;7849.479986220451;654.45;654.45;4;4;6421;0;0.0;0;
1291;g1291;343.63933687087587;939.1832093496213;8072.575660200213;657.43;657.43;2;2;6422;0;0.0;0;
1292;g1292;168.0;315.86146816338453;5699.323834141071;221.1;221.1;1;1;6423;0;0.0;0;
1293;g1293;126.14350892563463;186.84828142882594;4246.882819192686;130.79;130.79;1;1;6424;0;0.0;0;
1294;g1294;183.53281887180464;297.43793562585677;6097.9920774703205;208.21;208.21;4;4;6425;0;0.0;0;
1295;g1295;334.11278870917073;1341.821787171041;8702.853759337866;939.28;939.28;4;4;6426;0;0.0;0;
1296;g1296;2.389625011927026;57.35239933606979;0.0;40.15;40.15;2;2;6427;0;0.0;0;
1297;g1297;7.608824649412479;57.43138426986524;0.0;40.2;40.2;1;1;6428;0;0.0;0;
1298;g1298;0;22.400695735319218;0.0;15.68;15.68;0;0;6429;0;0.0;0;
1299;g1299;375.4607137231239;1372.5480837883538;9456.14825686641;960.78;960.78;1;1;6430;0;0.0;0;
1300;g1300;383.71310427205583;1370.1327499691545;9797.854801762074;959.09;959.09;2;2;6431;0;0.0;0;
1301;g1301;393.8199673587277;1362.9100481616038;9278.036990710569;954.04;954.04;1;1;6432;0;0.0;0;
1302;g1302;369.24642337766966;1281.0510379264874;9497.899956736574;896.74;896.74;1;1;6433;0;0.0;0;
1303;g1303;0;49.326499652124674;0.0;34.53;34.53;0;0;6434;0;0;0;
1304;g1304;364.19652579962496;1371.5378208013076;8700.941581953111;960.08;960.08;4;4;6435;0;0.0;0;
1305;g1305;344.16659636442887;1378.7805083811427;9089.200620647984;965.15;965.15;2;2;6436;0;0.0;0;
1306;g1306;191.07700329469503;584.938336557211;6531.3590624936905;409.46;409.46;2;2;6437;0;0.0;0;
1307;g1307;203.45463542276588;584.5573601992885;6450.293861655384;409.19;409.19;4;4;6438;0;0.0;0;
1308;g1308;205.0340707149477;597.6276410343553;7686.433890879531;418.34;418.34;4;4;6439;0;0.0;0;
1309;g1309;201.83392263662856;584.8653925899409;6435.248265896523;409.41;409.41;2;2;6440;0;0.0;0;
1310;g1310;0;34.4483435114876;0.0;24.11;24.11;0;0;6441;0;0.0;0;
1311;g1311;0;37.66302886120867;0.0;26.36;26.36;0;0;6442;0;0.0;0;
1312;g1312;0;32.47730997483812;0.0;22.73;22.73;0;0;6443;0;0;0;
1313;g1313;11.978304349680808;78.40076046199738;0.0;54.88;54.88;4;4;6444;0;0.0;0;
1314;g1314;119.46141900144664;240.00519673136384;4162.168219699534;168.0;168.0;1;1;6445;0;0.0;0;
1315;g1315;295.4182135358139;605.0;9382.338465430654;423.5;423.5;2;2;6446;0;0.0;0;
1316;g1316;3.3180098356638705;53.84484141559552;0.0;37.69;37.69;2;2;6447;0;0.0;0;
1317;g1317;11.058029444968557;52.17639765556616;0.0;36.52;36.52;1;1;6448;0;0.0;0;
1318;g1318;8.871532796028836;54.62185394049804;0.0;38.24;38.24;2;2;6449;0;0.0;0;
1319;g1319;2.4788852554128256;23.005442455184458;630.9946113710514;16.1;16.1;4;4;6450;0;0.0;0;
1320;g1320;2.4100405866811174;22.749003109469868;619.6415693790506;15.92;15.92;2;2;6451;0;0.0;0;
1321;g1321;233.22875117584556;438.77243527378903;7692.104810321737;307.14;307.14;2;2;6452;0;0.0;0;
1322;g1322;0;31.107378824309226;0.0;21.78;21.78;0;0;6453;0;0.0;0;
1323;g1323;0;134.30106798945684;0.0;94.01;94.01;0;0;6454;0;0;0;
1324;g1324;0;134.0129486670867;0.0;93.81;93.81;0;0;6455;0;0.0;0;
1325;g1325;0;135.85348776635954;0.0;95.1;95.1;0;0;6456;0;0.0;0;
1326;g1326;5.233118314900778;25.862191764357352;385.07653558725315;18.1;18.1;4;4;6457;0;0.0;0;
1327;g1327;2.1806299323862484;21.05272967952205;1672.5843487488;14.74;14.74;2;2;6458;0;0.0;0;
1328;g1328;2.524243115953764;27.379292572023566;0.0;19.17;19.17;4;4;6459;0;0.0;0;
1329;g1329;2.6874138449715357;20.06402371756164;777.6162633049744;14.04;14.04;1;1;6460;0;0.0;0;
1330;g1330;0;314.8539418219348;0.0;220.4;220.4;0;0;6461;0;0;0;
1331;g1331;0;285.30018302059267;0.0;199.71;199.71;0;0;6462;0;0.0;0;
1332;g1332;0;276.6845301278408;0.0;193.68;193.68;0;0;6463;0;0;0;
1333;g1333;0;293.93560594145356;0.0;205.75;205.75;0;0;6464;0;0.0;0;
1334;g1334;5.475019499724046;24.243821353149702;2901.8917207364925;16.97;16.97;4;4;6465;0;0.0;0;
1335;g1335;4.87386851503933;17.123068044279265;1856.9708191197726;11.99;11.99;4;4;6466;0;0.0;0;
1336;g1336;2.707543067703478;22.463639357327754;1328.4479691262854;15.72;15.72;2;2;6467;0;0.0;0;
1337;g1337;4.192023264284237;25.777618517024244;0.0;18.04;18.04;1;1;6468;0;0.0;0;
1338;g1338;6.017282303956148;22.177323918310776;1518.420954923355;15.52;15.52;4;4;6469;0;0.0;0;
1339;g1339;0;32.28734122609796;0.0;22.6;22.6;0;0;6470;0;0.0;0;
1340;g1340;7.825224288317027;26.584600014582726;2534.588816588794;18.61;18.61;2;2;6471;0;0.0;0;
1341;g1341;7.970775366053684;27.58686703075938;59.67071957650933;19.31;19.31;1;1;6472;0;0.0;0;
1342;g1342;5.243112669879958;29.52765633665563;0.0;20.67;20.67;1;1;6473;0;0.0;0;
1343;g1343;6.049023915750824;31.14545358673084;9.696145129173601;21.8;21.8;4;4;6474;0;0.0;0;
1344;g1344;0;29.332019196853537;0.0;20.53;20.53;0;0;6475;0;0.0;0;
1345;g1345;7.541906667517889;62.41707954688184;0.0;43.69;43.69;2;2;6476;0;0.0;0;
1346;g1346;10.091313748967803;80.39592257283175;0.0;56.28;56.28;2;2;6477;0;0.0;0;
1347;g1347;0;81.49462993040163;0.0;57.05;57.05;0;0;6478;0;0;0;
1348;g1348;4.748911705903746;25.564472251475216;584.9113402786015;17.9;17.9;2;2;6479;0;0.0;0;
1349;g1349;10.980241931457215;76.37404193740825;0.0;53.46;53.46;4;4;6480;0;0.0;0;
1350;g1350;13.061175642635094;76.5673592670421;0.0;53.6;53.6;4;4;6481;0;0.0;0;
1351;g1351;12.623108278597549;76.66639456110791;0.0;53.67;53.67;2;2;6482;0;0.0;0;
1352;g1352;15.753379290134903;77.50854570002981;0.0;54.26;54.26;4;4;6483;0;0.0;0;
1353;g1353;0;118.76865519008908;789.1139389708434;83.14;83.14;0;0;6484;0;0.0;0;
1354;g1354;294.73236507906483;1327.6834317424752;7907.606002434705;929.38;929.38;1;1;6485;0;0.0;0;
1355;g1355;318.7524003317055;1321.2431999029154;7584.7232611839245;924.87;924.87;2;2;6486;0;0.0;0;
1356;g1356;172.96971757007768;284.34439030601015;4689.383586441823;199.04;199.04;1;1;6487;0;0.0;0;
1357;g1357;225.0;595.0;9124.826718339704;416.5;416.5;2;2;6488;0;0.0;0;
1358;g1358;134.99246966929354;442.12535237581324;6133.363379970849;309.49;309.49;4;4;6489;0;0.0;0;
1359;g1359;152.220908449443;440.23997605647605;6222.45524255347;308.17;308.17;4;4;6490;0;0.0;0;
1360;g1360;0;48.87584195766054;0.0;34.21;34.21;0;0;6491;0;0.0;0;
1361;g1361;0;48.71702822205605;0.0;34.1;34.1;0;0;6492;0;0.0;0;
1362;g1362;7.7059053365809485;27.097207431518747;1452.3741402416308;18.97;18.97;2;2;6493;0;0.0;0;
1363;g1363;5.15518493409222;22.971239941960704;1425.132272058166;16.08;16.08;2;2;6494;0;0.0;0;
1364;g1364;0;80.48187723696171;0.0;56.34;56.34;0;0;6495;0;0.0;0;
1365;g1365;56.545056440637204;56.545056440637204;9847.377896552454;39.59;39.59;1;1;6496;0;0.0;0;
1366;g1366;316.9024542050822;940.2421645159013;7609.6354855475;658.17;658.17;1;1;6497;0;0.0;0;
1367;g1367;360.9721593884408;935.8785125795048;8051.9826510043995;655.11;655.11;4;4;6498;0;0.0;0;
1368;g1368;0;47.25;412.6999999999992;33.07;33.07;0;0;6499;0;0;0;
1369;g1369;0;46.942616102257425;412.6999999999998;32.86;32.86;0;0;6500;0;0.0;0;
1370;g1370;0;47.25;412.70000000000044;33.07;33.07;0;0;6501;0;0.0;0;
1371;g1371;23.476722359121798;140.9800284224117;967.6428375121451;98.69;98.69;1;1;6502;0;0.0;0;
1372;g1372;6.184349485625629;91.55707721185466;812.7729554094853;64.09;64.09;4;4;6503;0;0.0;0;
1373;g1373;5.510345585858836;90.34558459042461;786.9763369212124;63.24;63.24;4;4;6504;0;0.0;0;
1374;g1374;460.34900254022875;977.3620795276805;10209.98969681592;684.15;684.15;2;2;6505;0;0.0;0;
1375;g1375;386.4844407993244;979.470036497345;9528.39803746563;685.63;685.63;1;1;6506;0;0.0;0;
1376;g1376;373.32499716112665;960.8658272301473;9647.276675979823;672.61;672.61;1;1;6507;0;0.0;0;
1377;g1377;447.2778386994037;968.3797083661851;10111.960956816209;677.87;677.87;2;2;6508;0;0.0;0;
1378;g1378;100.35522180536773;178.34266090592223;4134.453550614891;124.84;124.84;4;4;6509;0;0.0;0;
1379;g1379;118.37916104806659;173.55579710235844;5247.193459543777;121.49;121.49;2;2;6510;0;0.0;0;
1380;g1380;98.84860187083528;178.91612363926495;4141.218418197661;125.24;125.24;1;1;6511;0;0.0;0;
1381;g1381;0;101.4783263687057;0.0;71.03;71.03;0;0;6512;0;0.0;0;
1382;g1382;0;117.72001653455575;0.0;82.4;82.4;0;0;6513;0;0.0;0;
1383;g1383;0;91.12408344685277;0.0;63.79;63.79;0;0;6514;0;0;0;
1384;g1384;155.5070008631665;267.3204244562412;4313.51950107083;187.12;187.12;4;4;6515;0;0.0;0;
1385;g1385;141.1673188506332;266.4174391138735;3793.686215136402;186.49;186.49;4;4;6516;0;0.0;0;
1386;g1386;5.575899361503616;165.98925402450644;749.5633149624048;116.19;116.19;2;2;6517;0;0.0;0;
1387;g1387;0;128.8680804084504;772.5012180737115;90.21;90.21;0;0;6518;0;0.0;0;
1388;g1388;0;118.28088234830707;755.21187283778;82.8;82.8;0;0;6519;0;0.0;0;
</Thermal plants>
<Deficit cost>
Deficit cost  in ($/(MWh/h))
12003.558885106202
</Deficit cost>
</END>
